pid,qtr,min,sec,dwn,yds,pts,player,type
788278,4,2,11,2,50,7,MP-0950,INT
788302,1,10,40,2,4,7,AG-1500,REC
788316,1,6,33,3,32,7,AG-1500,REC
788336,2,13,7,3,7,7,AG-1500,REC
788349,2,8,25,1,1,7,JA-1025,RUSH
788365,2,3,4,2,14,7,TB-2075,REC
788387,2,0,12,3,1,7,MA-1050,REC
788446,4,9,41,2,21,6,JB-6950,REC
788529,2,8,50,3,5,7,JW-6560,REC
788541,2,4,8,3,11,7,CR-0862,REC
788557,2,0,28,2,8,7,AH-3650,REC
788574,3,9,44,2,1,7,MR-2500,RUSH
788604,4,11,27,1,3,7,TS-2300,REC
788614,4,7,27,3,8,7,MR-2500,RUSH
788629,4,2,30,1,51,7,DM-2850,REC
788656,1,9,32,2,10,7,MW-2825,REC
788668,1,4,24,1,20,7,MG-1150,RUSH
788689,2,10,49,2,9,7,MG-1150,REC
788708,2,2,0,3,2,7,MG-1150,REC
788729,3,11,8,1,1,7,CI-0300,RUSH
788795,4,0,42,1,3,7,KB-0950,REC
788813,1,7,33,4,0,7,JJ-0525,BLPU
788823,1,3,7,3,14,7,LT-0862,REC
788837,2,12,34,1,9,7,DA-0212,REC
788911,4,14,21,2,3,7,SD-0537,REC
788928,4,7,29,2,75,7,SD-0537,REC
788959,4,0,36,1,22,8,AT-0350,REC
789078,3,6,48,3,1,6,CH-5000,RUSH
789106,4,8,45,2,2,7,MT-0875,REC
789122,4,2,44,1,5,8,MT-0875,REC
789130,4,1,24,4,47,6,AC-0237,REC
789171,1,1,16,3,6,7,KD-1462,RUSH
789200,2,4,19,1,29,7,AW-1650,REC
789215,2,0,46,2,19,6,AD-1175,REC
789230,3,11,58,3,28,6,BP-1200,REC
789304,1,13,10,2,15,7,CC-3950,REC
789315,1,9,13,2,19,7,TK-0150,REC
789334,1,2,29,3,5,7,KH-2850,REC
789345,2,14,30,1,26,7,JJ-0725,REC
789364,2,6,31,1,2,7,JS-4750,REC
789384,2,0,24,3,14,8,JW-0934,REC
789394,3,12,47,2,25,7,TK-0150,REC
789409,3,7,18,2,1,6,JC-4075,RUSH
789418,3,3,19,2,3,7,DR-2225,REC
789432,4,13,47,2,29,7,TH-1750,REC
789467,4,2,8,4,3,7,BR-1100,RUSH
789478,1,15,0,1,75,7,DJ-0200,REC
789540,2,4,57,2,15,7,CC-2350,RUSH
789543,2,4,51,1,75,6,OH-0250,REC
789555,2,0,46,2,8,7,CG-1425,REC
789578,3,9,22,2,4,7,ME-0600,REC
789600,3,0,12,2,2,7,JA-0450,RUSH
789629,4,2,51,4,2,7,NA-0050,REC
789658,1,10,0,4,66,7,DC-4275,REC
789679,1,0,43,1,18,7,TT-0150,REC
789718,2,1,8,3,28,7,DH-3950,REC
789763,4,13,32,2,39,7,WF-0300,REC
789813,1,9,30,3,7,7,EE-0050,REC
789856,2,6,56,2,8,7,NH-1237,RUSH
789936,4,7,37,3,3,7,TH-1850,REC
790001,2,14,37,2,11,8,TG-1950,RUSH
790038,2,0,3,4,1,8,TG-1950,RUSH
790062,3,3,44,3,2,8,TG-1950,RUSH
790096,4,3,21,2,3,7,TH-1550,REC
790132,1,2,52,1,30,7,KG-0650,REC
790150,2,12,10,2,4,7,KB-1625,REC
790194,3,13,22,2,11,7,GC-0350,REC
790225,3,1,6,1,66,7,MB-3537,RUSH
790245,4,8,40,1,5,7,MJ-2250,REC
790264,4,3,33,3,15,7,MR-1275,REC
790349,2,0,38,2,1,6,ML-2500,RUSH
790367,3,9,10,3,1,7,RF-1400,RUSH
790376,3,5,31,2,20,7,SR-0750,REC
790414,4,6,2,4,1,7,CK-0250,RUSH
790458,1,7,52,1,4,7,DM-2775,REC
790472,1,2,18,1,24,7,KC-1550,REC
790518,2,0,14,3,4,7,AS-0550,REC
790552,3,1,47,3,7,7,CH-3350,REC
790580,4,7,48,1,61,7,DW-2275,REC
790590,4,3,48,2,29,7,CH-3350,REC
790605,1,13,37,1,64,7,TA-1050,REC
790724,4,5,51,3,6,7,EE-0250,RUSH
790739,4,1,32,3,18,7,EE-0400,REC
790773,1,4,59,1,3,7,TB-3950,REC
790864,4,14,20,1,10,7,AM-1975,REC
790877,4,10,19,2,19,7,TL-1025,REC
790888,4,6,47,2,49,7,PA-0300,INT
790910,4,0,18,3,2,7,WD-0550,REC
790953,2,15,0,2,7,7,IC-0300,RUSH
790969,2,7,59,3,2,7,IC-0300,RUSH
791039,3,0,47,1,1,8,CH-5000,RUSH
791070,4,2,7,3,1,7,CH-5000,RUSH
791093,1,11,51,3,4,7,TG-0900,REC
791116,1,3,12,1,18,7,CR-0862,REC
791157,2,2,23,2,75,7,CR-0862,REC
791182,3,12,9,2,9,7,CR-0862,REC
791199,3,6,15,1,11,7,CM-2245,REC
791215,4,14,17,1,5,8,TC-2050,REC
791225,4,10,3,4,1,7,ZL-0200,REC
791234,4,7,4,1,5,8,MS-0150,REC
791247,4,1,24,2,7,7,DB-3800,RUSH
791272,5,2,58,2,1,6,DB-3800,RUSH
791278,1,13,33,1,6,7,RF-1400,RUSH
791286,1,11,1,2,6,7,AC-2150,RUSH
791297,1,7,11,1,35,7,ES-0200,RUSH
791332,2,8,30,3,12,7,JA-1025,REC
791386,3,7,29,3,1,7,JA-1025,RUSH
791462,1,7,47,1,1,7,GB-0350,RUSH
791473,1,3,9,3,2,7,CN-0500,RUSH
791488,2,12,7,2,4,7,DF-2200,REC
791502,2,7,4,1,1,7,CU-0150,REC
791511,2,2,56,2,24,7,CA-0750,REC
791545,3,5,35,2,5,7,CN-0500,RUSH
791552,3,3,3,2,27,7,TB-2075,REC
791628,1,4,17,1,15,7,SB-0212,RUSH
791674,2,1,24,1,16,7,RE-0400,REC
791736,4,7,43,2,6,6,WF-0300,REC
791747,4,2,13,3,7,7,SS-1250,REC
791761,4,0,10,4,4,7,LM-1150,REC
791931,1,8,27,1,1,7,KH-2850,RUSH
791948,1,2,23,1,1,7,KH-2850,RUSH
791961,2,12,1,1,35,7,KJ-1400,REC
791968,2,9,4,3,4,7,CC-3950,REC
791983,2,3,42,1,13,7,DH-1450,REC
792002,2,0,41,1,12,7,SW-0450,REC
792027,3,9,4,1,11,6,MG-1050,REC
792045,3,2,48,1,3,8,AM-2850,RUSH
792094,1,13,39,2,12,7,JN-0900,REC
792133,2,12,17,3,34,7,KS-2350,REC
792187,3,3,1,3,1,7,ML-2500,RUSH
792193,3,1,1,2,18,7,JG-2950,REC
792217,4,7,30,1,52,7,JG-2950,REC
792232,4,2,11,2,74,7,AW-1650,REC
792253,1,10,11,2,10,7,JA-1087,RUSH
792269,1,5,15,2,26,7,JC-5675,REC
792288,2,12,16,4,1,7,JA-1087,RUSH
792390,4,3,3,1,4,6,KR-1200,REC
792421,1,7,14,2,13,7,DG-1287,REC
792442,1,0,28,2,5,7,RG-1650,REC
792555,4,3,6,2,4,7,WS-0650,RUSH
792583,1,13,2,1,46,7,PR-0150,REC
792612,1,2,16,1,2,7,AP-0700,RUSH
792644,2,4,30,1,9,7,JC-5680,REC
792650,2,2,24,1,64,7,GA-0250,REC
792657,2,0,28,2,2,7,AP-0700,RUSH
792679,3,8,2,1,2,7,DA-0212,REC
792763,1,6,19,1,1,7,TG-1950,RUSH
792768,1,4,50,2,42,6,MW-2825,REC
792777,1,0,55,1,3,7,RW-4050,REC
792799,2,7,50,4,0,7,BC-2575,BLPU
792811,2,3,20,1,11,7,MG-1150,RUSH
792832,3,12,51,3,53,7,CK-1300,REC
792842,3,8,28,4,20,7,MW-2825,REC
792856,3,3,24,2,6,7,RW-4050,REC
792901,1,12,20,2,35,7,RS-0687,REC
792924,1,1,46,1,21,7,DJ-1325,REC
792990,3,6,21,1,1,7,JH-5575,RUSH
793098,2,9,33,1,16,7,JB-6750,REC
793117,2,2,0,3,52,7,TL-1025,REC
793164,4,12,58,2,5,7,CC-0750,RUSH
793182,4,7,15,2,3,7,TA-1050,REC
793241,2,14,17,2,4,7,KG-0650,REC
793293,3,10,10,3,10,7,JW-2550,REC
793305,3,3,53,1,33,7,MJ-2250,REC
793374,1,7,26,1,4,7,CB-2775,REC
793379,1,6,0,3,75,7,VM-0250,REC
793405,2,10,40,2,27,7,AB-3500,REC
793428,2,2,58,2,10,7,BD-1200,INT
793447,2,0,10,1,1,7,RS-3525,REC
793494,4,11,12,3,4,7,CG-1425,REC
793511,4,5,49,2,24,7,ME-0600,REC
793545,1,8,1,3,16,7,AR-1200,REC
793560,1,2,1,2,8,7,TG-1950,REC
793578,2,9,40,2,70,7,CK-1300,REC
793583,2,8,13,1,17,7,AR-1200,REC
793597,2,3,55,1,19,7,CK-1300,REC
793609,2,1,33,1,47,7,BC-2325,REC
793648,3,3,44,2,45,8,AT-0350,REC
793655,3,1,15,1,31,7,RW-4050,REC
793702,1,10,33,2,7,7,IS-0250,RUSH
793710,1,7,30,1,15,7,TE-0300,REC
793729,1,0,19,2,10,7,GB-0350,RUSH
793741,2,11,9,2,17,7,LP-0200,REC
793748,2,8,18,1,39,7,JR-3280,REC
793760,2,3,0,3,11,7,CR-0862,REC
793769,2,0,48,1,1,7,GB-0350,RUSH
793818,4,14,31,1,30,6,CR-0862,REC
793865,4,0,12,2,13,6,AG-1500,REC
793876,1,12,27,1,39,7,TB-3950,REC
793903,1,2,18,1,14,7,AR-1250,REC
793918,2,12,26,1,9,7,TC-1975,REC
793929,2,9,5,1,20,7,JB-2950,REC
793941,2,5,0,2,3,7,TG-0025,REC
793974,3,10,32,3,3,7,TG-0025,REC
794000,4,13,36,1,16,7,CB-2775,REC
794062,1,0,30,3,45,7,GT-0100,REC
794097,2,1,48,1,38,7,EE-0250,REC
794132,3,3,1,1,1,7,GS-1400,REC
794141,4,14,26,1,8,7,KJ-0587,RUSH
794167,4,2,24,2,38,7,GT-0100,REC
794202,1,5,19,3,3,6,JG-2900,REC
794223,2,11,9,1,3,7,AJ-1143,RUSH
794345,1,11,22,1,4,7,ZP-0050,REC
794360,1,5,30,2,0,7,JC-3350,FUM
794372,1,1,50,3,3,7,WF-0300,REC
794420,2,1,13,2,5,7,DH-3950,REC
794449,3,6,45,2,5,7,DW-1725,RUSH
794459,3,5,21,1,14,7,NH-1237,REC
794492,4,7,45,1,5,6,EE-0050,REC
794514,4,0,51,1,9,8,NH-1237,REC
794614,2,1,56,2,31,7,TY-0150,REC
794666,3,3,47,2,67,7,DM-2775,REC
794689,4,11,21,3,2,6,JL-1125,REC
794719,4,0,27,4,1,6,TY-0150,RUSH
794768,2,12,11,3,55,7,CP-0750,REC
794785,2,7,36,1,22,7,JW-2550,RUSH
794807,2,0,23,2,9,7,PD-0800,REC
794831,3,6,54,3,14,7,JW-2550,REC
794850,4,13,48,2,10,7,SM-2625,RUSH
794873,4,2,49,3,6,7,FG-0200,REC
794938,2,4,12,1,56,7,JM-1550,REC
794974,3,7,44,3,16,7,AJ-0430,REC
794985,3,2,58,2,2,7,MM-0912,RUSH
795012,4,5,6,2,11,7,TS-1262,REC
795062,5,0,17,3,10,6,CD-0975,REC
795082,1,6,18,2,20,7,MD-0150,RUSH
795128,2,1,54,1,1,7,DJ-1325,RUSH
795176,3,1,4,2,1,7,MD-0150,RUSH
795195,4,9,7,2,22,7,CW-2450,REC
795235,1,10,11,2,36,7,GC-0850,INT
795266,2,12,46,1,63,6,NC-0175,RUSH
795277,2,9,8,1,49,8,DF-0550,REC
795287,2,4,34,2,8,7,AC-2350,REC
795322,3,7,31,2,2,8,JL-0215,REC
795334,3,5,38,3,7,7,JC-4300,REC
795361,4,12,51,2,19,7,JN-0900,REC
795379,4,8,11,2,1,7,CH-5000,RUSH
795389,4,4,30,2,41,7,NC-0175,RUSH
795412,4,0,34,1,7,8,JC-4300,REC
795445,1,14,12,3,32,7,AE-1100,INT
795471,1,3,57,2,2,7,KB-1625,REC
795480,1,0,48,3,5,6,AG-0500,REC
795514,2,0,53,3,22,8,AE-0550,REC
795534,3,10,40,3,6,6,MG-1150,REC
795557,3,2,58,2,82,7,GK-0075,REC
795618,1,8,30,3,2,7,SS-1250,REC
795696,3,7,20,1,9,7,AK-0050,RUSH
795731,4,6,50,1,4,7,AK-0050,RUSH
795743,4,3,48,2,1,8,SB-0212,RUSH
795752,4,2,16,1,49,7,AK-0050,RUSH
795772,1,10,52,1,33,7,JB-6950,REC
795781,1,8,7,3,3,7,AC-2150,REC
795837,2,2,59,2,26,8,AB-3500,REC
795981,2,9,42,3,8,7,PM-0025,RUSH
795988,2,6,47,3,14,7,RF-1400,RUSH
796046,3,2,9,2,1,7,PL-0275,RUSH
796073,4,6,30,1,2,7,TK-0150,REC
796089,4,1,43,2,4,7,KH-2850,RUSH
796115,1,9,3,3,1,7,CP-0750,REC
796147,2,12,16,3,1,7,TB-2300,RUSH
796180,2,1,37,2,6,7,JW-2550,REC
796210,3,9,53,2,14,7,EE-0050,REC
796238,4,12,52,2,13,7,ES-1800,REC
796247,4,9,28,1,34,7,JG-2450,REC
796258,4,7,15,1,34,7,SM-2625,RUSH
796283,4,1,14,1,1,7,EE-0050,REC
796303,1,9,12,2,14,7,JA-1087,RUSH
796456,1,4,49,1,25,7,CS-0050,REC
796469,2,14,21,4,0,7,OB-0075,PR
796488,2,6,48,2,57,7,SB-0212,REC
796555,4,11,28,3,18,7,CM-1225,REC
796564,4,8,16,2,33,8,OB-0075,REC
796584,4,1,15,1,15,7,SB-0212,REC
796645,2,7,28,1,22,7,KD-1462,REC
796664,2,0,40,4,71,7,JG-2950,PR
796702,4,15,0,2,18,7,JM-5275,REC
796709,4,11,51,2,22,7,MJ-1800,INT
796734,4,2,46,3,19,7,SH-1393,FUM
796824,2,0,44,1,19,6,RH-1950,REC
796965,1,10,34,1,1,7,LB-0500,RUSH
796986,1,1,10,2,1,7,LB-0500,RUSH
797036,2,0,20,3,8,7,MJ-2250,REC
797051,3,9,45,2,3,8,MV-0012,REC
797074,3,1,19,1,1,6,LK-0200,REC
797085,4,13,0,2,5,7,KG-0650,REC
797095,4,9,7,2,12,6,DA-0212,REC
797147,1,6,44,1,4,7,PM-0025,RUSH
797201,2,1,56,1,20,7,CJ-2168,INT
797247,3,3,15,1,14,7,TY-0150,REC
797255,4,15,0,1,4,7,KH-2850,RUSH
797285,4,5,56,4,21,7,BB-2425,RUSH
797324,1,9,26,2,8,7,CS-4462,REC
797349,2,13,59,1,77,7,IC-0300,RUSH
797359,2,10,57,3,76,7,RA-1125,REC
797392,2,1,17,1,35,7,RA-1125,REC
797458,4,5,15,3,20,7,TP-2400,REC
797467,4,3,27,3,42,6,DT-0900,REC
797490,1,10,51,3,1,6,JC-4075,RUSH
797516,1,0,43,3,18,7,JS-4750,REC
797526,2,11,29,1,43,7,MS-0150,REC
797585,3,3,46,3,9,7,AB-3500,REC
797594,3,1,44,1,2,7,JC-4075,RUSH
797606,4,12,32,1,2,7,IS-0250,RUSH
797613,4,9,49,1,47,7,AB-3500,REC
797633,4,3,45,1,0,7,LF-0550,FUM
797704,2,4,14,1,44,7,AE-0550,REC
797713,2,1,42,3,1,7,MG-1150,RUSH
797767,4,9,51,2,13,6,VG-0300,REC
797778,4,5,13,1,1,7,JN-0900,REC
797846,2,4,24,1,64,7,LJ-1700,FUM
797863,2,0,27,2,3,7,AT-0350,REC
797908,4,12,9,2,12,8,WS-0650,REC
797941,4,1,15,1,7,7,ZE-0100,REC
797956,1,9,52,2,5,6,MB-3537,REC
797959,1,9,49,1,75,7,CK-0825,REC
797993,2,11,5,2,2,7,DJ-1325,RUSH
798088,4,6,59,4,1,6,TT-0450,REC
798097,4,4,41,2,23,7,JB-8700,FUM
798109,4,3,27,2,6,7,DJ-1325,RUSH
798121,4,1,29,1,1,6,CB-1145,RUSH
798149,1,4,32,1,6,7,MD-0150,RUSH
798156,1,2,3,1,2,7,TG-1950,RUSH
798177,2,9,19,1,39,7,TL-1025,REC
798187,2,6,8,2,6,7,CK-1300,REC
798221,3,10,43,2,3,7,DM-3050,REC
798232,3,5,8,3,2,7,TG-1950,RUSH
798242,3,1,41,3,30,7,DM-3050,REC
798250,4,14,57,1,5,6,TG-1950,RUSH
798321,2,13,45,3,1,7,KC-2375,REC
798373,3,11,57,2,3,7,AH-3900,REC
798473,1,10,45,1,2,6,MI-0100,RUSH
798504,2,10,41,1,1,7,JH-4070,REC
798523,2,3,47,3,1,7,MI-0100,RUSH
798530,2,2,46,1,62,6,TS-2425,REC
798545,2,0,29,2,4,7,AS-1600,RUSH
798554,3,12,29,1,35,7,TS-2425,REC
798568,3,6,48,1,1,7,TH-1625,RUSH
798596,4,10,29,2,1,6,KB-1050,RUSH
798619,1,13,27,3,13,7,AJ-0430,REC
798647,1,1,32,2,1,7,CC-2350,RUSH
798684,2,4,28,1,10,7,ZE-0100,REC
798722,3,8,45,3,1,7,AJ-0430,REC
798729,3,6,19,1,50,7,SB-0212,RUSH
798793,1,11,43,3,15,6,CB-2775,REC
798802,1,8,29,1,35,7,MS-0150,REC
798826,2,12,27,1,14,7,IS-0250,RUSH
798839,2,7,38,1,9,7,AH-3650,REC
798859,2,0,32,2,10,7,OH-0250,REC
798907,4,11,40,3,9,6,CG-1425,REC
798919,4,6,34,1,6,7,TC-2050,REC
798931,4,3,52,1,5,7,PB-0125,REC
798978,1,4,41,3,2,7,TB-2075,REC
798991,2,14,37,1,1,7,JC-4075,RUSH
799020,2,1,14,1,1,7,JC-4075,RUSH
799027,2,0,23,1,14,7,TB-2075,REC
799097,4,1,21,2,4,7,JM-5275,RUSH
799107,4,0,15,1,31,8,AB-3500,REC
799124,1,10,20,1,4,7,MG-1150,RUSH
799173,2,6,43,1,45,7,TW-2875,REC
799191,2,0,57,3,29,7,TW-2875,REC
799210,3,11,54,1,10,7,MG-1150,RUSH
799231,3,3,15,1,11,7,MG-1150,RUSH
799251,4,12,30,3,1,8,DN-1225,REC
799305,1,4,48,2,13,7,DH-3950,REC
799394,4,13,7,3,16,7,ZJ-0100,REC
799427,4,1,30,2,28,7,JJ-5000,INT
799453,1,8,42,2,5,7,NO-0150,REC
799513,3,13,27,2,9,7,TB-3950,REC
799521,3,11,33,1,12,7,AR-1250,REC
799535,3,6,55,2,21,7,TC-1975,RUSH
799564,4,9,19,3,43,8,AW-1650,REC
799578,4,3,23,3,29,7,AM-1975,REC
799581,4,3,17,1,75,7,AW-1650,REC
799640,1,5,41,2,21,7,LM-1850,RUSH
799679,2,4,24,3,36,7,BB-0550,FUM
799712,3,10,11,3,13,7,AT-0350,REC
799721,3,6,42,2,7,7,KC-2350,RUSH
799756,4,7,1,2,1,7,DJ-1325,RUSH
799780,1,14,55,2,17,7,MC-1350,INT
799788,1,12,23,1,34,7,MJ-1450,REC
799846,2,2,39,2,7,7,TP-2400,REC
799872,3,12,10,1,32,7,CH-2950,REC
799881,3,8,50,2,18,7,EE-0050,REC
799908,4,14,54,3,2,7,ES-1800,REC
799952,4,2,0,1,17,7,CR-1525,REC
799974,1,7,29,2,5,7,JB-6750,REC
799996,2,14,17,3,19,7,DM-3050,REC
800075,4,15,0,3,10,7,TL-1025,REC
800115,1,10,26,1,22,7,VD-0100,REC
800134,1,3,7,3,2,7,PR-0150,REC
800168,2,3,11,2,23,6,DF-2200,REC
800235,4,8,36,1,3,8,TS-2300,REC
800306,2,11,2,4,10,7,TG-1950,RUSH
800368,3,6,13,1,1,7,TG-1950,RUSH
800382,3,1,40,1,22,7,ES-0200,REC
800429,4,1,27,2,1,7,DT-0900,REC
800459,1,3,52,2,17,7,DP-2037,RUSH
800478,2,9,34,1,17,7,CB-1130,REC
800502,2,0,47,3,9,7,CB-1130,REC
800529,3,7,39,2,34,7,DW-2275,REC
800552,4,15,0,1,15,7,EE-0250,RUSH
800614,1,1,32,3,4,7,MC-2900,REC
800630,2,12,2,1,13,7,AC-2150,RUSH
800682,3,7,46,1,2,7,AC-2150,RUSH
800761,1,5,1,1,4,7,SM-2625,RUSH
800779,2,12,58,3,17,7,JE-0100,REC
800803,2,2,0,3,1,7,SM-2625,RUSH
800820,3,13,39,3,67,7,KH-2850,REC
800853,3,1,3,2,14,7,TH-1750,REC
800871,4,8,44,3,1,7,TH-1750,REC
800880,4,5,32,3,4,7,TB-2300,RUSH
800893,4,3,15,1,75,7,TH-1750,REC
800910,1,11,4,1,3,7,MB-3537,RUSH
800916,1,9,20,2,2,7,TM-3150,RUSH
800935,1,2,2,2,9,7,DA-0212,REC
800940,1,0,36,1,67,7,MG-1050,REC
800966,2,6,13,1,30,7,MG-1050,REC
801049,4,2,0,3,16,7,DA-0212,REC
801069,1,14,10,2,20,7,TD-0725,INT
801082,1,8,45,1,28,7,CS-4462,REC
801101,1,2,13,3,53,7,CH-1500,INT
801108,2,14,51,1,64,7,ES-0200,REC
801152,2,0,27,1,1,7,RF-1400,RUSH
801171,3,8,38,3,4,7,LF-0200,REC
801184,3,3,40,2,28,7,PL-0275,RUSH
801239,1,9,44,1,75,7,TW-2875,REC
801294,3,13,52,2,55,7,MW-2825,REC
801303,3,9,46,1,1,7,DH-2450,RUSH
801361,4,0,35,4,1,6,LS-1900,REC
801374,1,11,5,3,9,7,JE-0100,REC
801401,1,1,12,3,8,7,MT-1800,RUSH
801417,2,11,7,2,2,7,JH-5575,RUSH
801419,2,11,5,0,95,7,CP-0750,KR
801438,2,4,4,3,5,7,JW-2550,REC
801464,3,12,10,3,6,7,TC-1975,REC
801482,3,6,5,4,29,7,KV-0075,BLPU
801514,4,8,44,2,2,7,JW-2550,REC
801530,4,4,17,1,11,7,TB-3950,REC
801582,2,13,38,2,17,6,ES-1800,REC
801593,2,9,35,2,29,8,MM-0050,REC
801611,2,1,48,3,5,7,TH-1850,REC
801659,4,13,18,3,1,7,TH-1850,REC
801680,4,5,32,1,20,6,MM-0050,RUSH
801752,2,5,36,2,5,7,LM-1150,RUSH
801783,3,10,56,2,10,7,DH-3950,REC
801807,3,2,24,3,6,7,TY-0150,REC
801869,1,8,15,1,6,7,KH-2850,REC
801899,2,13,28,1,15,7,KH-2850,REC
801916,2,7,29,3,4,7,CU-0150,REC
801929,2,2,0,3,17,7,DH-1450,REC
801952,3,11,26,1,2,7,KH-2850,RUSH
801955,3,11,19,1,33,7,RP-0200,INT
801987,4,12,56,1,3,7,TH-1750,REC
802026,1,9,18,2,15,7,MR-1275,REC
802063,2,7,38,3,5,7,KS-2350,REC
802077,2,1,6,2,2,7,LB-0500,RUSH
802101,3,7,15,2,54,7,KD-1462,RUSH
802111,3,3,21,3,4,6,MR-1275,REC
802140,4,6,8,3,24,7,DA-0900,REC
802167,1,13,28,1,34,7,AT-0350,REC
802196,1,1,5,1,12,7,CH-2950,REC
802266,3,8,20,2,11,7,LM-1850,RUSH
802293,4,13,46,1,38,7,LM-1850,RUSH
802304,4,10,32,1,1,7,SD-0175,RUSH
802319,4,5,23,4,34,7,AR-1200,REC
802383,2,11,43,2,11,7,AJ-0430,REC
802442,3,0,44,2,1,7,DG-1287,REC
802455,4,10,48,1,14,6,CS-0050,RUSH
802471,4,4,13,2,18,8,DF-2200,REC
802487,4,1,26,3,1,7,GO-0100,REC
802536,2,15,0,1,14,6,DJ-0200,RUSH
802555,2,8,5,1,14,7,JW-5650,RUSH
802586,3,13,8,1,15,7,DN-1225,REC
802621,3,0,32,1,2,7,RJ-2250,RUSH
802631,4,12,25,1,1,7,NC-0175,RUSH
802658,4,2,36,1,16,7,JL-0215,REC
802762,2,1,57,1,1,7,BW-0700,REC
802771,2,0,8,2,1,7,LJ-0150,RUSH
802798,3,3,36,2,8,7,MA-1050,REC
802812,4,12,38,3,2,7,AK-0050,RUSH
802830,4,5,4,2,5,7,MT-0875,REC
802859,4,0,28,2,14,6,JB-6950,REC
802875,1,10,28,2,23,7,KB-1050,REC
802926,2,1,7,1,49,7,MG-0175,REC
802992,4,5,2,3,1,7,PS-0550,FUM
803008,4,1,41,3,1,7,DP-2037,RUSH
803060,2,14,24,1,7,7,TG-1950,RUSH
803087,2,2,36,1,19,7,BC-2325,REC
803097,2,0,16,3,10,7,GK-0075,REC
803124,3,6,6,1,1,7,TG-1950,RUSH
803150,4,11,44,2,12,7,TG-1950,REC
803227,2,5,0,1,47,7,MH-0225,REC
803300,4,7,55,3,30,7,TC-2050,RUSH
803311,4,4,52,1,2,6,SB-0212,RUSH
803331,4,0,9,3,1,8,OB-0075,REC
803359,1,5,3,1,12,7,KD-1462,RUSH
803370,1,0,35,3,2,7,LM-1150,RUSH
803376,2,14,18,2,13,7,JT-1775,REC
803425,3,11,43,4,2,7,JT-1775,REC
803444,3,5,3,2,28,7,KD-1462,REC
803448,3,4,31,2,73,7,WF-0300,REC
803460,4,15,0,2,49,7,DH-3950,REC
803478,4,7,39,3,2,7,DH-3950,REC
803563,2,0,38,1,32,7,DG-1287,REC
803582,3,8,48,1,36,7,WS-0650,REC
803593,3,4,38,3,11,6,DW-2275,REC
803618,4,10,0,2,5,7,ZE-0100,REC
803665,1,7,57,2,14,7,AC-2150,RUSH
803684,1,0,42,1,11,7,CM-1225,RUSH
803691,2,13,30,3,11,7,GO-0100,REC
803710,2,3,52,1,6,7,CM-1225,REC
803773,3,0,16,3,9,7,JA-1025,REC
803784,4,9,59,2,12,6,CN-0500,RUSH
803811,4,1,8,1,26,7,HH-0350,REC
803838,1,5,35,2,70,7,TC-1975,REC
803913,3,7,19,3,4,7,AM-1975,REC
803938,4,11,16,2,16,7,CH-2950,REC
803948,4,7,11,2,2,7,JH-5575,RUSH
804002,1,3,6,1,1,7,JM-5275,RUSH
804025,2,10,7,3,9,7,TB-2075,REC
804038,2,5,11,1,8,7,JM-5275,RUSH
804042,2,4,43,1,60,6,DJ-0200,REC
804051,2,2,38,1,17,6,AG-1500,REC
804082,3,9,21,1,1,7,PB-0125,RUSH
804103,3,2,17,3,21,7,JB-1650,INT
804122,4,10,7,2,72,7,ME-0600,REC
804151,4,1,10,4,18,8,OH-0250,REC
804185,1,2,24,3,39,7,MJ-2250,REC
804194,2,14,23,2,24,7,TL-1025,REC
804199,2,12,47,2,15,7,DM-3050,REC
804222,2,2,34,3,12,7,ED-0400,REC
804264,4,14,29,1,7,7,CC-0750,RUSH
804277,4,10,47,2,19,7,MJ-2250,REC
804324,1,7,43,3,1,7,PL-0275,RUSH
804359,2,9,36,2,9,7,TK-0150,REC
804377,2,1,0,2,13,6,SW-0450,REC
804384,2,0,12,3,24,7,TP-0675,REC
804398,3,10,23,1,10,7,SW-0450,REC
804410,3,5,19,4,23,7,KH-2850,REC
804424,4,15,0,4,4,6,JH-3625,REC
804498,1,3,0,2,7,7,AP-0700,REC
804623,4,3,16,2,64,7,AP-0700,RUSH
804644,4,0,21,1,2,7,EE-0400,REC
804695,2,11,35,1,43,7,AB-3500,REC
804724,2,0,10,1,1,7,AB-3500,REC
804755,3,5,29,1,1,6,AC-0237,REC
804762,3,2,49,1,12,7,JC-4075,RUSH
804800,4,2,10,3,22,7,JC-4075,RUSH
804811,4,0,13,4,24,6,SD-0534,REC
804826,1,8,27,1,26,7,MA-0487,REC
804854,2,12,1,1,31,7,SR-0750,REC
804869,2,6,20,2,25,7,JC-4300,REC
804903,3,9,51,4,1,7,DC-0725,RUSH
804909,3,7,45,3,20,8,EE-0050,REC
804922,3,1,6,3,6,7,BL-0100,REC
804938,4,10,50,3,4,7,MM-0050,RUSH
804952,4,5,33,1,10,7,JD-2550,REC
804960,4,3,3,3,1,7,MM-0050,RUSH
805068,3,6,32,3,55,7,MG-1050,REC
805093,4,11,11,2,13,7,LF-0200,REC
805128,4,0,39,3,9,8,CK-0825,REC
805157,1,6,5,2,1,7,JW-3650,RUSH
805215,2,0,25,3,1,6,JR-1950,REC
805240,3,7,28,1,30,8,TG-1950,REC
805255,3,1,56,2,19,7,JR-1950,REC
805262,3,0,21,2,33,7,AJ-1143,RUSH
